# Saved on 2025-07-25T14:10:05.901060
# Name: Shreenidhi
# Sample_ID: GWC331_WGFMU_noise
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 2
# VSS WGFMU: 1
# trd: 0.0001
# pts_per_meas: 1
# wgfmu_readout:
#   num_read: 10
#   v_rd: 0.1
#   read_waveform: ReRAM_RTN_Evan
Time (s),Noise Readout 1uA,Noise Readout 10uA,Noise Readout 100uA,Noise Readout 1mA
2.4671440000e+00,1.5351730326e-05,2.3435595722e-05,1.5293227989e-05,1.1003245390e-06
2.4681440000e+00,2.4908379146e-06,1.3726933503e-05,8.5977393383e-07,-9.5570285339e-06
2.4691440000e+00,-6.5098224695e-06,9.0231733338e-06,-5.0397752602e-06,1.6333293388e-05
2.4701440000e+00,-4.8704009714e-06,2.4344728445e-05,-6.3163511186e-06,1.4574919987e-05
2.4711440000e+00,1.0825283425e-05,1.3850203686e-05,8.5459723778e-06,2.0660139853e-05
2.4721440000e+00,1.9591660021e-05,1.4996962818e-05,1.9979856006e-05,9.0203875516e-06
2.4731440000e+00,8.7833186626e-06,-2.6551622341e-06,1.2223317754e-05,1.6371179299e-05
2.4741440000e+00,1.5477089619e-05,-3.8416187635e-06,1.4298293536e-05,1.3881822269e-05
2.4751440000e+00,1.2743559637e-05,-8.2002234194e-06,1.3728186786e-05,2.7484005841e-05
2.4761440000e+00,3.2873758755e-05,7.5975590335e-06,3.2659118006e-05,3.6318495404e-05
2.4771440000e+00,2.8443142583e-05,2.0795667297e-05,2.7681515348e-05,3.4642580431e-05
2.4781440000e+00,4.0946481022e-05,1.4678968000e-05,4.0681694372e-05,1.8476519472e-05
2.4791440000e+00,1.1147456462e-05,1.2827550563e-05,7.3182864071e-06,1.2539920135e-05
2.4801440000e+00,1.2157574020e-05,1.2326948308e-05,1.4696935978e-05,2.1366609872e-05
2.4811440000e+00,1.0805922102e-05,2.9775712392e-05,1.0695466699e-05,1.5487536075e-05
2.4821440000e+00,1.4749308320e-05,2.9239454307e-05,1.4452763935e-05,1.7037395082e-05
2.4831440000e+00,1.6058198526e-05,4.0559956688e-05,1.7081967599e-05,-3.7448135117e-06
2.4841440000e+00,6.5260155679e-06,6.5576336965e-06,9.7644642665e-06,8.6585444592e-08
2.4851440000e+00,1.8119476408e-06,1.5695772163e-05,2.8680303785e-06,-1.2214507478e-05
2.4861440000e+00,-8.9369177658e-06,9.6767134892e-06,-8.5040101112e-06,1.7555965314e-05
2.4871440000e+00,1.5637828255e-05,1.5465946490e-05,1.0549213584e-05,1.5556761355e-05
2.4881440000e+00,1.4475467651e-05,1.6652958948e-05,1.5054489268e-05,1.9015147700e-05
2.4891440000e+00,1.9736380636e-05,1.1894876479e-05,2.0102848794e-05,1.4805859792e-05
2.4901440000e+00,9.7432930488e-06,4.8540005082e-06,7.2586708484e-06,1.3076736650e-05
2.4911440000e+00,1.5659974451e-05,-7.7025470091e-06,1.6146090275e-05,2.4193323043e-05
2.4921440000e+00,1.4539679796e-05,7.2088059824e-06,1.5427502149e-05,2.7527323255e-05
2.4931440000e+00,2.6754274586e-05,1.7050348106e-05,2.9108661693e-05,3.7896767026e-05
2.4941440000e+00,3.5888930142e-05,1.8276501578e-05,3.4651635360e-05,1.4162487787e-05
2.4951440000e+00,3.4781311115e-05,5.8049208747e-06,3.6182966141e-05,1.4343422663e-05
2.4961440000e+00,1.7714057321e-05,1.6405305360e-05,2.0406914700e-05,7.7695794971e-06
2.4971440000e+00,9.3853223007e-06,1.4134351659e-05,1.0442379789e-05,2.1171188564e-05
2.4981440000e+00,2.0272918846e-05,3.2115891372e-05,1.7603460947e-05,1.3770531041e-05
2.4991440000e+00,1.4432427633e-05,3.3952823287e-05,1.5930332665e-05,1.5806366719e-05
2.5001440000e+00,1.6908552425e-05,3.7053378037e-05,1.7592736185e-05,3.3060914575e-06
2.5011440000e+00,-3.8193325054e-06,2.1531108359e-05,-9.9526550912e-07,-5.8126852309e-06
2.5021440000e+00,-1.4142923987e-07,8.5259143816e-06,1.5551003116e-06,-5.1591450756e-06
2.5031440000e+00,-1.1356352843e-05,1.5605652152e-05,-1.0834718523e-05,1.1569360140e-05
2.5041440000e+00,1.7906691937e-05,1.7533817299e-05,2.1222445866e-05,1.9677323507e-05
2.5051440000e+00,1.6950896679e-05,1.6692656573e-05,1.4446217392e-05,8.1659936768e-06
2.5061440000e+00,1.8580567485e-05,1.4675792670e-07,1.9076294848e-05,1.4139504856e-05
2.5071440000e+00,1.4470314454e-05,1.2656595345e-06,1.5112014808e-05,1.2684083231e-05
2.5081440000e+00,1.2976449398e-05,-1.1003675354e-05,1.3322580344e-05,3.3437459933e-05
2.5091440000e+00,2.3106456865e-05,2.2513229851e-05,2.0901108655e-05,2.9965283829e-05
2.5101440000e+00,2.6848851121e-05,1.4977323190e-05,2.6615682145e-05,4.1721203161e-05
2.5111440000e+00,3.7380148569e-05,2.0251050955e-05,3.8150690671e-05,1.1360706594e-05
2.5121440000e+00,1.2983970919e-05,1.4355819985e-05,1.9351527953e-05,1.5465668184e-05
2.5131440000e+00,1.3737659174e-05,1.3998824215e-05,1.4507643755e-05,1.0485141502e-05
2.5141440000e+00,8.0385452748e-06,1.8850369088e-05,8.8015658548e-06,1.5342537154e-05
2.5151440000e+00,2.0242276150e-05,2.6865984182e-05,2.3235159460e-05,1.5106025785e-05
2.5161440000e+00,1.4111787095e-05,3.7519017496e-05,1.4245085367e-05,7.0259206950e-06
2.5171440000e+00,1.4676600586e-05,2.3995811716e-05,1.5709003492e-05,2.0247798602e-06
2.5181440000e+00,3.7135093862e-06,1.2818218238e-05,6.9592296370e-08,-7.8911425589e-06
2.5191440000e+00,-5.6770186347e-06,1.0468984328e-05,-5.2732220865e-06,1.6183557818e-05
2.5201440000e+00,-4.3313557399e-06,2.4153208869e-05,-6.5784911385e-06,1.4643727809e-05
2.5211440000e+00,1.1902398001e-05,1.3264914742e-05,9.7764432212e-06,1.9707269530e-05
2.5221440000e+00,2.0459425286e-05,1.5390034605e-05,2.0084044081e-05,8.3243648987e-06
2.5231440000e+00,8.4179664555e-06,-2.2888343665e-06,1.2128184608e-05,1.5873363736e-05
2.5241440000e+00,1.4186724002e-05,-3.8403650251e-06,1.3665647202e-05,1.3986009435e-05
2.5251440000e+00,1.2362885172e-05,-8.9554432634e-06,1.3009182112e-05,2.6885483749e-05
2.5261440000e+00,3.2973628549e-05,8.5984838734e-06,3.1094630685e-05,3.4908898670e-05
2.5271440000e+00,2.8302183637e-05,1.9574250473e-05,3.1479066820e-05,3.5497807403e-05
2.5281440000e+00,4.0629045543e-05,1.4826195184e-05,4.0235554479e-05,1.9861601686e-05
2.5291440000e+00,1.0689059309e-05,1.3301965737e-05,7.9680658018e-06,1.0384854249e-05
2.5301440000e+00,1.2498690921e-05,1.4468086192e-05,1.6500438505e-05,2.1086501874e-05
2.5311440000e+00,1.0862194358e-05,3.0505583709e-05,1.0883505638e-05,1.5832969439e-05
2.5321440000e+00,1.4428806935e-05,2.8363749152e-05,1.4746661691e-05,1.7250227756e-05
2.5331440000e+00,1.4634395484e-05,3.9419606765e-05,1.4595116227e-05,-3.1337563087e-06
2.5341440000e+00,7.2766392805e-06,6.7611335908e-06,1.0764832041e-05,4.8188519486e-07
2.5351440000e+00,2.1006919724e-06,1.6093161321e-05,4.3405843826e-06,-1.2493640497e-05
2.5361440000e+00,-8.1149792095e-06,1.0443912288e-05,-7.8277662396e-06,1.8222319341e-05
2.5371440000e+00,1.6432744815e-05,1.5507594071e-05,1.0261444913e-05,1.5414409063e-05
2.5381440000e+00,1.4602916963e-05,1.4844303223e-05,1.6647109078e-05,1.8602437194e-05
2.5391440000e+00,2.0139619664e-05,1.2369849173e-05,1.9982780941e-05,1.4674232261e-05
2.5401440000e+00,9.2585705715e-06,4.9659884098e-06,7.2645211731e-06,1.2884936950e-05
2.5411440000e+00,1.5896903278e-05,-8.2094156824e-06,1.5742711184e-05,2.2326861654e-05
2.5421440000e+00,1.5304092813e-05,7.2861107583e-06,1.5743826225e-05,2.6295459975e-05
2.5431440000e+00,2.6696887289e-05,1.6624544514e-05,3.0404458812e-05,3.7699119275e-05
2.5441440000e+00,3.5314365959e-05,1.8977121726e-05,3.4016480640e-05,1.5239463210e-05
2.5451440000e+00,3.4475157008e-05,6.6692036853e-06,3.6507368350e-05,1.4862410353e-05
2.5461440000e+00,1.7987340470e-05,1.6166008209e-05,2.1202109565e-05,8.4044550022e-06
2.5471440000e+00,1.1047865883e-05,1.4878010916e-05,1.0121599189e-05,2.2096061002e-05
2.5481440000e+00,2.0858904463e-05,3.1900413887e-05,1.7204540200e-05,1.3951465917e-05
2.5491440000e+00,1.5045992768e-05,3.4844826587e-05,1.6969701392e-05,1.5896484911e-05
2.5501440000e+00,1.7418904463e-05,3.8897833292e-05,1.6618138034e-05,2.8415654469e-06
2.5511440000e+00,-3.4074575979e-06,2.1822499548e-05,-8.6781687969e-07,-5.3336730161e-06
2.5521440000e+00,8.4166646275e-07,1.0820825992e-05,8.2258395651e-07,-5.8203459048e-06
2.5531440000e+00,-1.1243947483e-05,1.4847367311e-05,-1.0803796613e-05,9.6161229521e-06
2.5541440000e+00,1.7535907318e-05,1.7225713236e-05,2.2292319045e-05,1.9008042727e-05
2.5551440000e+00,1.6564928956e-05,1.7312906493e-05,1.5400062694e-05,1.0081624168e-05
2.5561440000e+00,1.8470809664e-05,1.0464200386e-06,1.9450979380e-05,1.4049803212e-05
2.5571440000e+00,1.4849038962e-05,1.1138354239e-06,1.5381398043e-05,1.3253074940e-05
2.5581440000e+00,1.3722476069e-05,-9.9225208032e-06,1.3837110600e-05,3.2590585761e-05
2.5591440000e+00,2.3441027224e-05,2.2418513254e-05,2.0435747501e-05,2.9162287319e-05
2.5601440000e+00,2.8155094697e-05,1.5153104869e-05,2.7248330298e-05,4.1718973080e-05
2.5611440000e+00,3.8123391278e-05,2.0052286345e-05,3.8009173295e-05,9.7598685898e-06
2.5621440000e+00,1.3658264834e-05,1.4380473658e-05,2.0716412109e-05,1.5040560356e-05
2.5631440000e+00,1.4459032172e-05,1.4249821106e-05,1.3918872355e-05,1.0108645256e-05
2.5641440000e+00,8.7549042291e-06,1.9127552150e-05,8.6973777798e-06,1.4398163330e-05
2.5651440000e+00,2.0260940801e-05,2.6167175747e-05,2.3254382540e-05,1.5729896404e-05
2.5661440000e+00,1.4003002434e-05,3.8147903979e-05,1.4086157535e-05,7.5379439295e-06
2.5671440000e+00,1.4845139049e-05,2.4377461159e-05,1.5495195839e-05,1.8882775521e-06
2.5681440000e+00,3.3917538076e-06,1.3883911379e-05,-5.8840487327e-07,-9.0195162556e-06
2.5691440000e+00,-6.1125724642e-06,1.0009054677e-05,-4.3530844778e-06,1.3212403246e-05
2.5701440000e+00,-4.2766155275e-06,2.3814738597e-05,-6.6284956119e-06,1.6295964087e-05
2.5711440000e+00,1.2589506696e-05,1.2922962924e-05,8.7596399680e-06,2.0057719667e-05
2.5721440000e+00,2.0745801521e-05,1.5114383132e-05,2.0160792701e-05,7.4174595284e-06
2.5731440000e+00,8.8875067377e-06,-2.5654608180e-06,1.2190864254e-05,1.6471327399e-05
2.5741440000e+00,1.5135415197e-05,-5.0231997193e-06,1.3078686607e-05,1.3391667380e-05
2.5751440000e+00,1.2863625670e-05,-8.5503934315e-06,1.3382752513e-05,2.8358177588e-05
2.5761440000e+00,3.3011656342e-05,8.8231554400e-06,3.0459617847e-05,3.5509787267e-05
2.5771440000e+00,2.9680857551e-05,1.9222406991e-05,2.7603653507e-05,3.6247736716e-05
2.5781440000e+00,4.2054100049e-05,1.5104632439e-05,3.9750972064e-05,1.9710194465e-05
2.5791440000e+00,1.0257962458e-05,1.2770163266e-05,7.2553280006e-06,1.3281211977e-05
2.5801440000e+00,1.1965774320e-05,1.4027238649e-05,1.6238576791e-05,1.9558370695e-05
2.5811440000e+00,1.1104694750e-05,3.0072815207e-05,9.6755984487e-06,1.5540326785e-05
2.5821440000e+00,1.5035963770e-05,2.8744005249e-05,1.4373369595e-05,1.6966358089e-05
2.5831440000e+00,1.4962976820e-05,4.0252965846e-05,1.5962090401e-05,-3.8711477828e-06
2.5841440000e+00,6.9715983955e-06,7.6904643720e-06,1.0337635103e-05,3.3855769743e-07
2.5851440000e+00,2.4734270028e-06,1.5327354049e-05,3.1165202472e-06,-1.2281922864e-05
2.5861440000e+00,-9.3178714451e-06,9.8345262813e-06,-8.3921622718e-06,2.0017185307e-05
2.5871440000e+00,1.6685969968e-05,1.5409115804e-05,9.1843294285e-06,1.3749777281e-05
2.5881440000e+00,1.6066556782e-05,1.4093679056e-05,1.4920075955e-05,1.9439279640e-05
2.5891440000e+00,1.9999635697e-05,1.2247972336e-05,1.9569513825e-05,1.4307904166e-05
2.5901440000e+00,1.0061984540e-05,5.6010030676e-06,6.0932470660e-06,1.2797046111e-05
2.5911440000e+00,1.6371875972e-05,-7.6156306932e-06,1.5551329852e-05,2.2277276003e-05
2.5921440000e+00,1.5064099898e-05,6.3879806476e-06,1.4862967873e-05,2.6499934393e-05
2.5931440000e+00,2.6626965337e-05,1.6153333490e-05,2.9325256037e-05,3.7486566725e-05
2.5941440000e+00,3.6149955122e-05,1.9639019229e-05,3.4157437767e-05,1.6550860892e-05
2.5951440000e+00,3.5037461203e-05,5.9818166847e-06,3.7295460061e-05,1.3742394913e-05
2.5961440000e+00,1.8583492420e-05,1.5678220734e-05,2.1150295652e-05,8.8196729848e-06
2.5971440000e+00,1.0610639947e-05,1.4524915059e-05,8.9054747150e-06,2.3016198611e-05
2.5981440000e+00,2.1089286747e-05,3.2644213206e-05,1.6783193132e-05,1.3496272913e-05
2.5991440000e+00,1.4644146177e-05,3.4989825508e-05,1.6261699784e-05,1.5993151464e-05
2.6001440000e+00,1.6927775505e-05,3.9143953472e-05,1.6416030121e-05,1.4375410728e-06
2.6011440000e+00,-3.8898124330e-06,2.0834249881e-05,-1.1835830946e-06,-5.3842350098e-06
2.6021440000e+00,7.5572569358e-07,1.0124803339e-05,4.1419116315e-07,-7.0125129241e-06
2.6031440000e+00,-1.1767531760e-05,1.5168008758e-05,-1.0886115888e-05,1.0377750186e-05
2.6041440000e+00,1.8474847820e-05,1.7846519768e-05,2.2349566279e-05,2.0087387384e-05
2.6051440000e+00,1.7507074517e-05,1.6810634406e-05,1.4617820852e-05,1.0063516129e-05
2.6061440000e+00,1.8472201191e-05,3.7973887146e-08,1.9348324713e-05,1.4023477888e-05
2.6071440000e+00,1.4740115148e-05,6.7897792633e-07,1.4531044144e-05,1.2514848095e-05
2.6081440000e+00,1.2946223251e-05,-1.0121146261e-05,1.3631660295e-05,3.2595045923e-05
2.6091440000e+00,2.3442977181e-05,2.2708651159e-05,1.9572020392e-05,2.8399546864e-05
2.6101440000e+00,2.7883761504e-05,1.4430060219e-05,2.6300334866e-05,4.1666600737e-05
2.6111440000e+00,3.8524958654e-05,2.0774634322e-05,3.7250891182e-05,9.3304424809e-06
2.6121440000e+00,1.3800895431e-05,1.4705432477e-05,2.0223193133e-05,1.6036192392e-05
2.6131440000e+00,1.3097768715e-05,1.4467667825e-05,1.3161702554e-05,1.0167982509e-05
2.6141440000e+00,8.6082336566e-06,1.9512266590e-05,9.2045265774e-06,1.4566005120e-05
2.6151440000e+00,2.0448978830e-05,2.6949139283e-05,2.3240174414e-05,1.3927648070e-05
2.6161440000e+00,1.2761945072e-05,3.8120047975e-05,1.4044371710e-05,9.3677717814e-06
2.6171440000e+00,1.4943476344e-05,2.4678045520e-05,1.5764719137e-05,2.0550053250e-06
2.6181440000e+00,2.0506874989e-06,1.3778749235e-05,-4.8017801646e-07,-7.5898624345e-06
2.6191440000e+00,-6.1570053731e-06,1.0626657968e-05,-5.2640289141e-06,1.2765010069e-05
2.6201440000e+00,-4.5908495849e-06,2.4477749321e-05,-7.0299242907e-06,1.5220520254e-05
2.6211440000e+00,1.1014853953e-05,1.4012753127e-05,9.1298679763e-06,1.9700166376e-05
2.6221440000e+00,1.9965649699e-05,1.5713740140e-05,1.9952694856e-05,6.6132097345e-06
2.6231440000e+00,8.6739773906e-06,-2.0514873995e-06,1.2837439499e-05,1.6367557691e-05
2.6241440000e+00,1.4388970158e-05,-3.8753264562e-06,1.2889115169e-05,1.3443482203e-05
2.6251440000e+00,1.3176467291e-05,-8.7148928287e-06,1.3536247934e-05,2.7626496376e-05
2.6261440000e+00,3.3121694287e-05,8.9859831860e-06,3.0869403417e-05,3.4800534195e-05
2.6271440000e+00,2.8882041079e-05,1.8934220861e-05,2.7922624213e-05,3.6965349864e-05
2.6281440000e+00,4.1582890844e-05,1.4708914932e-05,3.9995840780e-05,2.0928409867e-05
2.6291440000e+00,1.0681537788e-05,1.3070886780e-05,6.5700305640e-06,1.0260469935e-05
2.6301440000e+00,1.4190484762e-05,1.3631939510e-05,1.5567626178e-05,1.9337738195e-05
2.6311440000e+00,1.0572893189e-05,3.0036460885e-05,1.0329974430e-05,1.6319503629e-05
2.6321440000e+00,1.4443014152e-05,3.0110701118e-05,1.5054767573e-05,1.7722553821e-05
2.6331440000e+00,1.5140847609e-05,4.1012364818e-05,1.6154030163e-05,-2.9096418075e-06
2.6341440000e+00,7.1904196375e-06,6.7323012445e-06,1.1333406292e-05,1.2687238495e-06
2.6351440000e+00,2.5615963750e-06,1.6535261238e-05,4.4997909754e-06,-1.1911416550e-05
2.6361440000e+00,-8.1757079897e-06,1.0015740372e-05,-7.7875120041e-06,2.0910023522e-05
2.6371440000e+00,1.6666330339e-05,1.5678220734e-05,9.3854614533e-06,1.4450396520e-05
2.6381440000e+00,1.5478761270e-05,1.4235056369e-05,1.7148408006e-05,1.9150395019e-05
2.6391440000e+00,1.9807976059e-05,1.2121080545e-05,1.9714652808e-05,1.4641499547e-05
2.6401440000e+00,9.2286227300e-06,5.8299924603e-06,6.2562144194e-06,1.3633889466e-05
2.6411440000e+00,1.5951503883e-05,-7.5659049799e-06,1.5457588233e-05,2.1386109438e-05
2.6421440000e+00,1.4627431483e-05,6.2672179411e-06,1.5105607417e-05,2.7081183362e-05
2.6431440000e+00,2.6036941563e-05,1.6511859940e-05,3.0346795029e-05,3.7006717321e-05
2.6441440000e+00,3.5293473047e-05,2.0360810595e-05,3.4812928789e-05,1.7485066564e-05
2.6451440000e+00,3.4952776332e-05,5.8967116274e-06,3.6968132918e-05,1.4329633814e-05
2.6461440000e+00,1.8648122932e-05,1.5863335648e-05,2.0987607058e-05,8.4838493422e-06
2.6471440000e+00,1.1629672372e-05,1.4403177374e-05,1.0397528968e-05,2.3402026272e-05
2.6481440000e+00,2.0625457182e-05,3.1959611078e-05,1.5601195628e-05,1.3150141058e-05
2.6491440000e+00,1.5388222891e-05,3.4360520658e-05,1.6473417418e-05,1.6117535779e-05
2.6501440000e+00,1.6659367247e-05,3.9554157411e-05,1.6778179997e-05,3.4677569261e-07
2.6511440000e+00,-3.3989608710e-06,2.0617935661e-05,-6.1152672970e-07,-5.3801954891e-06
2.6521440000e+00,1.9411588426e-07,8.9528330136e-06,8.1534096807e-07,-8.1375437730e-06
2.6531440000e+00,-1.1503441783e-05,1.5617351892e-05,-1.0809229025e-05,8.2353590187e-06
2.6541440000e+00,1.8570121028e-05,1.7368482077e-05,2.1662735890e-05,1.7982465579e-05
2.6551440000e+00,1.5538236767e-05,1.7155651221e-05,1.4105240552e-05,1.1017222278e-05
2.6561440000e+00,1.9546252588e-05,8.9928363423e-08,1.9390528905e-05,1.2620846974e-05
2.6571440000e+00,1.5204084775e-05,-5.3853972304e-07,1.4847089005e-05,1.3443760508e-05
2.6581440000e+00,1.2941487512e-05,-1.0666737580e-05,1.3118383322e-05,3.1856539863e-05
2.6591440000e+00,2.3289900128e-05,2.3220534786e-05,1.9135073671e-05,2.8597753044e-05
2.6601440000e+00,2.7325773772e-05,1.4994734556e-05,2.5661976906e-05,4.1157363739e-05
2.6611440000e+00,3.8424113882e-05,2.0922558178e-05,3.7501609768e-05,8.6817781266e-06
2.6621440000e+00,1.3296672478e-05,1.4698468476e-05,2.1877100153e-05,1.5373876522e-05
2.6631440000e+00,1.3439721442e-05,1.4799869859e-05,1.2512619833e-05,9.9119706647e-06
2.6641440000e+00,7.7964623415e-06,1.8718463252e-05,1.0060033674e-05,1.4317933164e-05
2.6651440000e+00,2.0071091058e-05,2.5657380320e-05,2.3946364308e-05,1.3979323739e-05
2.6661440000e+00,1.2987452465e-05,3.7608719140e-05,1.4016374735e-05,9.5424393294e-06
2.6671440000e+00,1.5042927771e-05,2.4319379008e-05,1.5422489014e-05,3.3112451092e-06
2.6681440000e+00,2.0518018573e-06,1.2565828001e-05,-1.7701254365e-06,-7.7012928159e-06
2.6691440000e+00,-6.5449230533e-06,9.8258906291e-06,-4.9486807256e-06,1.1708370039e-05
2.6701440000e+00,-4.4990588322e-06,2.3503986085e-05,-7.7189824879e-06,1.6258078176e-05
2.6711440000e+00,1.1893623196e-05,1.4175441720e-05,8.7478001660e-06,1.9600993255e-05
2.6721440000e+00,2.0857511117e-05,1.5902196537e-05,1.9450841137e-05,6.6778393375e-06
2.6731440000e+00,8.1001107901e-06,-2.4501300686e-06,1.3005282199e-05,1.6603373297e-05
2.6741440000e+00,1.4894725609e-05,-3.4647050597e-06,1.3037596545e-05,1.2882847841e-05
2.6751440000e+00,1.2538248484e-05,-9.0041939984e-06,1.2516798051e-05,2.8746930184e-05
2.6761440000e+00,3.2633208320e-05,8.9499071692e-06,3.0696130125e-05,3.4113007132e-05
2.6771440000e+00,2.9059632652e-05,2.1261308575e-05,2.8892487535e-05,3.8190526539e-05
2.6781440000e+00,4.0859846195e-05,1.4874389308e-05,3.9536189433e-05,2.1391402697e-05
2.6791440000e+00,1.0788649888e-05,1.2864461496e-05,6.1737555370e-06,1.2843428522e-05
2.6801440000e+00,1.3849089555e-05,1.2973245248e-05,1.5372623238e-05,1.7951821064e-05
2.6811440000e+00,1.0256290807e-05,3.0123375836e-05,1.0369114534e-05,1.6667307136e-05
2.6821440000e+00,1.4362226466e-05,3.0072675145e-05,1.4683842892e-05,1.6361986127e-05
2.6831440000e+00,1.4787055989e-05,4.0914026613e-05,1.5920026271e-05,-2.9186953725e-06
2.6841440000e+00,6.7366190706e-06,7.6041055763e-06,1.0673737961e-05,-8.3926283878e-07
2.6851440000e+00,2.0416337065e-06,1.5605512090e-05,4.8957872423e-06,-1.1693708984e-05
2.6861440000e+00,-8.6973423095e-06,1.0266458958e-05,-8.0652525867e-06,2.1508962163e-05
2.6871440000e+00,1.6373965991e-05,1.5446166799e-05,7.9640258264e-06,1.3674700313e-05
2.6881440000e+00,1.4631053091e-05,1.3692669199e-05,1.5941197489e-05,1.9842100301e-05
2.6891440000e+00,2.0086969016e-05,1.1638586329e-05,1.9701559722e-05,1.5277628336e-05
2.6901440000e+00,9.8873169918e-06,4.6667973947e-06,6.2244566834e-06,1.4677435502e-05
2.6911440000e+00,1.6058616893e-05,-8.2627639131e-06,1.5479456124e-05,2.0794414013e-05
2.6921440000e+00,1.4518368516e-05,5.7157762967e-06,1.5249213902e-05,2.6636436814e-05
2.6931440000e+00,2.6360088668e-05,1.5570691176e-05,3.0147890357e-05,3.7447145587e-05
2.6941440000e+00,3.5517168726e-05,1.9402368707e-05,3.4473207052e-05,1.8959710360e-05
2.6951440000e+00,3.4506774682e-05,5.5703594626e-06,3.7636298657e-05,1.4083093447e-05
2.6961440000e+00,1.8093338440e-05,1.5272753444e-05,2.1779598683e-05,1.0127449968e-05
2.6971440000e+00,1.0303788258e-05,1.4199259567e-05,9.6866024251e-06,2.3886888812e-05
2.6981440000e+00,2.0742041670e-05,3.2193893276e-05,1.6076863176e-05,1.3752423001e-05
2.6991440000e+00,1.4825360267e-05,3.3615746361e-05,1.6740850697e-05,1.5523890397e-05
2.7001440000e+00,1.6689731638e-05,3.8974580093e-05,1.6628444428e-05,-5.4675774663e-07
2.7011440000e+00,-3.3247204101e-06,2.1330952222e-05,-1.4331874354e-06,-5.2622185649e-06
2.7021440000e+00,9.3401450840e-07,1.0596850188e-05,-2.5564551720e-07,-8.7465114120e-06
2.7031440000e+00,-1.1780067325e-05,1.4710029063e-05,-1.1045740393e-05,8.1892549133e-06
2.7041440000e+00,1.8207694666e-05,1.7066646251e-05,2.2187155992e-05,1.9646122382e-05
2.7051440000e+00,1.7519192625e-05,1.6677335225e-05,1.3473150830e-05,1.2137098565e-05
2.7061440000e+00,1.9437467927e-05,3.3187185977e-07,1.8811646441e-05,1.3186913748e-05
2.7071440000e+00,1.4779673620e-05,8.9515310719e-07,1.5038470337e-05,1.3298622434e-05
2.7081440000e+00,1.3120473341e-05,-1.0210151231e-05,1.3783624127e-05,3.1729785405e-05
2.7091440000e+00,2.3225409677e-05,2.3141001293e-05,1.8783372070e-05,2.8380742151e-05
2.7101440000e+00,2.7074636819e-05,1.4181849110e-05,2.5714627554e-05,4.0691305912e-05
2.7111440000e+00,3.8050402509e-05,1.9651972252e-05,3.6855450162e-05,7.6651140262e-06
2.7121440000e+00,1.3563827451e-05,1.4573665794e-05,2.1738647774e-05,1.4485079191e-05
2.7131440000e+00,1.4880796698e-05,1.4736494450e-05,1.2318034351e-05,9.8082009572e-06
2.7141440000e+00,8.0526133388e-06,1.8454233214e-05,9.6527555797e-06,1.4304840079e-05
2.7151440000e+00,2.0527259039e-05,2.5028077289e-05,2.3833959858e-05,1.3536108781e-05
2.7161440000e+00,1.3895332813e-05,3.6856563383e-05,1.4152597942e-05,1.0493359696e-05
2.7171440000e+00,1.5383069695e-05,2.4518560167e-05,1.5051703485e-05,3.5056914385e-06
2.7181440000e+00,2.7071525892e-06,1.3547391063e-05,-1.2142264723e-06,-7.3504261309e-06
2.7191440000e+00,-5.9210510699e-06,1.0069645214e-05,-4.5918245632e-06,8.9249751909e-06
2.7201440000e+00,-4.7591097427e-06,2.3628230338e-05,-8.0514637375e-06,1.7108850443e-05
2.7211440000e+00,1.1621593330e-05,1.4132540855e-05,8.5748042693e-06,1.8941602320e-05
