# Saved on 2025-06-25T13:30:54.389824
# Name: Shreenidhi
# Sample_ID: Batch3_F5_TPTE34
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 10000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: -5
#   Reset_Compliance: 0.01
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [1, 2]
#   num_loops: 5
#   Read_Voltage: 0.1
#   Pos_Voltage: 2.3
#   Neg_Voltage: -1
#   Min_MemWindow: 1.1
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.001
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 11
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.9
#   v_rst: -0.8
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0002
#   max_gtarget: 0.0013
#   num_level: 6
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 1
#   v_rst: -1
#   v_prg_max: 2.3
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: False
#   use_fine: False
#   use_ultra_fine: False
#   use_ultra_ultra_fine: False
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
Time (s),Conductance_Target_1 (S),Conductance_Target_2 (S),Conductance_Target_3 (S),Conductance_Target_4 (S),Conductance_Target_5 (S),Conductance_Target_6 (S),Conductance_Target_7 (S),Conductance_Target_8 (S),Conductance_Target_9 (S),Conductance_Target_10 (S),Conductance_Target_11 (S)
2.4931440000e+00,4.0408180212e-04,5.0761300372e-04,5.7285600633e-04,6.1520135205e-04,7.5893265603e-04,8.3559134509e-04,9.1764057288e-04,1.0063470108e-03,1.0650498007e-03,1.2055924890e-03,1.3006576046e-03
2.4941440000e+00,3.9912985812e-04,5.0865077355e-04,5.7233180996e-04,6.2266684836e-04,7.5356496382e-04,8.4525287093e-04,9.1500223789e-04,1.0056233441e-03,1.0684246081e-03,1.2185350352e-03,1.2933554535e-03
2.4951440000e+00,3.9606482460e-04,5.0534825277e-04,5.7228273363e-04,6.2069702835e-04,7.5568299508e-04,8.4310500824e-04,9.1269997938e-04,1.0029842088e-03,1.0669072799e-03,1.2152903219e-03,1.3015687000e-03
2.4961440000e+00,3.9950351493e-04,5.0219201512e-04,5.8107612858e-04,6.1533486587e-04,7.6048148912e-04,8.4043043898e-04,9.0350200480e-04,1.0114036559e-03,1.0712065705e-03,1.2210178829e-03,1.2786916341e-03
2.4971440000e+00,3.9936978283e-04,5.1170311053e-04,5.7937064412e-04,6.1738246586e-04,7.6025746239e-04,8.3933366113e-04,9.1353889729e-04,9.9980010418e-04,1.0620754620e-03,1.2183347280e-03,1.2773112394e-03
2.4981440000e+00,3.9877544623e-04,5.0650123740e-04,5.8279434597e-04,6.1772268964e-04,7.6054588135e-04,8.4284940385e-04,9.1768910352e-04,1.0095778998e-03,1.0707697948e-03,1.2170559057e-03,1.2552025146e-03
2.4991440000e+00,3.8812897401e-04,5.0643098803e-04,5.6933076849e-04,6.1670740251e-04,7.5899319199e-04,8.4306942881e-04,9.1720445198e-04,1.0025031224e-03,1.0676720558e-03,1.2300530216e-03,1.2747237633e-03
2.5001440000e+00,3.9040278352e-04,4.9577942264e-04,5.7705485233e-04,6.0807618866e-04,7.6699077908e-04,8.4717794380e-04,9.1661073384e-04,1.0122698586e-03,1.0687664326e-03,1.2070456432e-03,1.2756697834e-03
2.5011440000e+00,3.8448106352e-04,4.9913825933e-04,5.7424607803e-04,6.1021808506e-04,7.6682255894e-04,8.2778824435e-04,9.1683097708e-04,1.0076537001e-03,1.0532775923e-03,1.2259581126e-03,1.2731058814e-03
2.5021440000e+00,3.9816430217e-04,4.9370228226e-04,5.7746041421e-04,6.0740803747e-04,7.6822056144e-04,8.4095860075e-04,9.2087087978e-04,1.0076493345e-03,1.0632362682e-03,1.2203743245e-03,1.2708720169e-03
2.5031440000e+00,3.9198232116e-04,5.0175698561e-04,5.7737022871e-04,6.2141487433e-04,7.5167954492e-04,8.4134910139e-04,9.0965077106e-04,1.0061520152e-03,1.0584163829e-03,1.2226190302e-03,1.2725623674e-03
2.5041440000e+00,3.9404563722e-04,5.0095797633e-04,5.7568257034e-04,6.1104336055e-04,7.6403186540e-04,8.4727733338e-04,9.1663277999e-04,1.0068980919e-03,1.0709022172e-03,1.2133768905e-03,1.2817980314e-03
2.5051440000e+00,3.9086393372e-04,5.0225913583e-04,5.7583878515e-04,6.1429054767e-04,7.6061864092e-04,8.3999955677e-04,9.1392226750e-04,9.9178316304e-04,1.0661670240e-03,1.2195177260e-03,1.2716499623e-03
2.5061440000e+00,3.9181464672e-04,5.0152601034e-04,5.6908833358e-04,6.2050203269e-04,7.6355252531e-04,8.4133920609e-04,9.1494082881e-04,1.0049595585e-03,1.0648621537e-03,1.2162810890e-03,1.2813326612e-03
2.5071440000e+00,3.9430095057e-04,5.0085829571e-04,5.7595709222e-04,6.2104394601e-04,7.6235242886e-04,8.4295628767e-04,9.0597954113e-04,1.0085977556e-03,1.0669182666e-03,1.2280892406e-03,1.2756127398e-03
2.5081440000e+00,3.9810027374e-04,5.0461410865e-04,5.7541368733e-04,6.2290411734e-04,7.6207506936e-04,8.3622508100e-04,9.0847526735e-04,1.0081475193e-03,1.0767338972e-03,1.2031596270e-03,1.2767800945e-03
2.5091440000e+00,4.0746352170e-04,5.0741040468e-04,5.7282672060e-04,6.2201615947e-04,7.6369928138e-04,8.4236060502e-04,9.0800465841e-04,1.0096876940e-03,1.0696370009e-03,1.2174370204e-03,1.2633623555e-03
2.5101440000e+00,3.9482074499e-04,5.1069982874e-04,5.6643253629e-04,6.2880266341e-04,7.5684605690e-04,8.3993989392e-04,9.2414855317e-04,1.0095458128e-03,1.0660344560e-03,1.2233408052e-03,1.2751102622e-03
2.5111440000e+00,3.9487124013e-04,4.9945378123e-04,5.7440924138e-04,6.2544859247e-04,7.6094707765e-04,8.3991639258e-04,9.0971392638e-04,1.0149481386e-03,1.0815474525e-03,1.2180312478e-03,1.2736122881e-03
2.5121440000e+00,3.9605365600e-04,5.0452275900e-04,5.7322595239e-04,6.2270941271e-04,7.6138516306e-04,8.3341408754e-04,9.1158894065e-04,1.0079979256e-03,1.0554455366e-03,1.2244595564e-03,1.2816899107e-03
2.5131440000e+00,4.0319693653e-04,5.0467431720e-04,5.8131914557e-04,6.2487873947e-04,7.6074873505e-04,8.4149665781e-04,9.1489295301e-04,1.0106233094e-03,1.0648699390e-03,1.2194985175e-03,1.2971328397e-03
2.5141440000e+00,3.9790997107e-04,5.1106653700e-04,5.8137851738e-04,6.3207509811e-04,7.5165771705e-04,8.3990373241e-04,9.1200061433e-04,9.8185206298e-04,1.0678263061e-03,1.2191672431e-03,1.2979202438e-03
2.5151440000e+00,3.9756418118e-04,5.0627026212e-04,5.8317546063e-04,6.2525170506e-04,7.6030097262e-04,8.4903564129e-04,9.1429792519e-04,1.0066554387e-03,1.0734586249e-03,1.2063254690e-03,1.2776008225e-03
2.5161440000e+00,3.9194470446e-04,5.0575239584e-04,5.8182482462e-04,6.1665181420e-04,7.6106764027e-04,8.4691608208e-04,9.1067100584e-04,1.0031300917e-03,1.0600735550e-03,1.2079273438e-03,1.2718704238e-03
2.5171440000e+00,3.8840182242e-04,5.0351678510e-04,5.7581939473e-04,6.0717138695e-04,7.7021599282e-04,8.4751321992e-04,9.1881636763e-04,1.0099456995e-03,1.0661397391e-03,1.2142762716e-03,1.2766980217e-03
2.5181440000e+00,3.8592472265e-04,4.9846363254e-04,5.7976845710e-04,6.0948321334e-04,7.6235424785e-04,8.4628743934e-04,9.0977417130e-04,9.9371172837e-04,1.0647411546e-03,1.2203721417e-03,1.2724076805e-03
2.5191440000e+00,3.8953872718e-04,4.9698999646e-04,5.7902794651e-04,6.0686517827e-04,7.6744654507e-04,8.4060811787e-04,9.1128698841e-04,9.9372700788e-04,1.0617900989e-03,1.2095220154e-03,1.2746114226e-03
2.5201440000e+00,3.9338003262e-04,5.0035403547e-04,5.7845481933e-04,6.0833670432e-04,7.6559037552e-04,8.4346866061e-04,9.1562891612e-04,1.0086599650e-03,1.0609162564e-03,1.2065473129e-03,1.2655465980e-03
2.5211440000e+00,3.9269198169e-04,5.0315684348e-04,5.6981654780e-04,6.1392354837e-04,7.6210671978e-04,8.4041137598e-04,9.2243928520e-04,1.0011051199e-03,1.0557503265e-03,1.1994022498e-03,1.2681695807e-03
2.5221440000e+00,3.8867241528e-04,4.9732178013e-04,5.7307413954e-04,6.1049744545e-04,7.6366093708e-04,8.4587714809e-04,9.1301553766e-04,1.0030576959e-03,1.0643735732e-03,1.2024626631e-03,1.2700499792e-03
2.5231440000e+00,3.9071888750e-04,4.9957918236e-04,5.6830936956e-04,6.0969006881e-04,7.6158619777e-04,8.3646489657e-04,9.1423709819e-04,1.0045019735e-03,1.0566819401e-03,1.2136194709e-03,1.2904831965e-03
2.5241440000e+00,3.9921185817e-04,4.9939753808e-04,5.8113055275e-04,6.1108592490e-04,7.6264012023e-04,8.3608800196e-04,9.0737092250e-04,1.0095586185e-03,1.0608896991e-03,1.1997404363e-03,1.2758534285e-03
2.5251440000e+00,3.9906230086e-04,5.0923408708e-04,5.7417553762e-04,6.1958897277e-04,7.5750991527e-04,8.3875100245e-04,9.0871246357e-04,1.0000435577e-03,1.0654439393e-03,1.2207670079e-03,1.2780768157e-03
2.5261440000e+00,4.0362330765e-04,5.0549286243e-04,5.7623135945e-04,6.1907863710e-04,7.5778574683e-04,8.5309875431e-04,9.0677203843e-04,1.0047475371e-03,1.0726238543e-03,1.2211967260e-03,1.2784342107e-03
2.5271440000e+00,3.9165730414e-04,5.1128001360e-04,5.7411150920e-04,6.2121980591e-04,7.5538679084e-04,8.3926948719e-04,9.0546353022e-04,1.0058040061e-03,1.0650189506e-03,1.2152616546e-03,1.2823367433e-03
2.5281440000e+00,3.9756432670e-04,5.0290549552e-04,5.7344877860e-04,6.0526996094e-04,7.7165925177e-04,8.4029474237e-04,9.1714187874e-04,1.0143850523e-03,1.0755478434e-03,1.2143624917e-03,1.2807382154e-03
2.5291440000e+00,3.9563532482e-04,5.0581107644e-04,5.7491011830e-04,6.1461003497e-04,7.6036259998e-04,8.3712140622e-04,9.0772162366e-04,1.0065060633e-03,1.0520671640e-03,1.2243996025e-03,1.2742675608e-03
2.5301440000e+00,4.0004819311e-04,5.0743627071e-04,5.7572058722e-04,6.1428261688e-04,7.6205244113e-04,8.4270948719e-04,9.1040063126e-04,1.0115392797e-03,1.0621631372e-03,1.2221890211e-03,1.3037960161e-03
2.5311440000e+00,3.9635433495e-04,5.0770220696e-04,5.8304583945e-04,6.1455473769e-04,7.5724245107e-04,8.4102277469e-04,9.1255322332e-04,1.0112293967e-03,1.0593664047e-03,1.2133002747e-03,1.2938467262e-03
2.5321440000e+00,3.9390382881e-04,5.0600701798e-04,5.7523157011e-04,6.1455815739e-04,7.5933399785e-04,8.4030332800e-04,9.2066999059e-04,1.0070903227e-03,1.0573819600e-03,1.2015016546e-03,1.2959774176e-03
2.5331440000e+00,3.9064565499e-04,5.0114598707e-04,5.7696266595e-04,6.1508362705e-04,7.5981442933e-04,8.4599269030e-04,9.1860063549e-04,1.0071228462e-03,1.0592841136e-03,1.2200827769e-03,1.2971238175e-03
2.5341440000e+00,3.8632722863e-04,4.9956899602e-04,5.7930687035e-04,6.1435923271e-04,7.5812415162e-04,8.4094266640e-04,9.2006564955e-04,1.0026228847e-03,1.0579518857e-03,1.2150811381e-03,1.3083204976e-03
2.5351440000e+00,3.9395203203e-04,4.9553287681e-04,5.8606790844e-04,6.0747181124e-04,7.6596159488e-04,8.4064762632e-04,9.0263638413e-04,1.0225189180e-03,1.0631261830e-03,1.2182104547e-03,1.2935024279e-03
2.5361440000e+00,3.9250779082e-04,5.0908478443e-04,5.7734578149e-04,6.1295089836e-04,7.6285497926e-04,8.4211103967e-04,9.1397050710e-04,1.0005151853e-03,1.0574204498e-03,1.2141401385e-03,1.2913349201e-03
2.5371440000e+00,3.9224018110e-04,5.0152615586e-04,5.7805984397e-04,6.1291539168e-04,7.6138632721e-04,8.4874554886e-04,9.1051311756e-04,1.0053766164e-03,1.0722583829e-03,1.2112180411e-03,1.2855435489e-03
2.5381440000e+00,3.8664373278e-04,5.0255348469e-04,5.7199278672e-04,6.1113270931e-04,7.5868920248e-04,8.4295832494e-04,9.1124245955e-04,1.0003703937e-03,1.0771030065e-03,1.2201708887e-03,1.2925673218e-03
2.5391440000e+00,3.9102709707e-04,4.9624046369e-04,5.7095498050e-04,6.0377355112e-04,7.7057920862e-04,8.4260173026e-04,9.1231719125e-04,1.0068013944e-03,1.0598301014e-03,1.2172410788e-03,1.2936993153e-03
2.5401440000e+00,3.9110993384e-04,5.0104124966e-04,5.6854871218e-04,6.1378908867e-04,7.6328295108e-04,8.3295351942e-04,9.1258647444e-04,1.0053458391e-03,1.0545357509e-03,1.2298878573e-03,1.2924836483e-03
2.5411440000e+00,3.9666265366e-04,5.0223072321e-04,5.6963686802e-04,6.1004589952e-04,7.6365489804e-04,8.4028768470e-04,9.1726098617e-04,1.0035715968e-03,1.0631097393e-03,1.2230809079e-03,1.2923748000e-03
2.5421440000e+00,4.0289723984e-04,5.0469312555e-04,5.7788878621e-04,6.1991522671e-04,7.5311203545e-04,8.3256883954e-04,9.0709392680e-04,1.0028749239e-03,1.0628764721e-03,1.2214054004e-03,1.2895555119e-03
2.5431440000e+00,4.0350783820e-04,5.0895177992e-04,5.7171087974e-04,6.1770704633e-04,7.5939555245e-04,8.3467653894e-04,9.1647147201e-04,1.0108325660e-03,1.0669152834e-03,1.2113213597e-03,1.2982668704e-03
2.5441440000e+00,3.9928268961e-04,5.0936767366e-04,5.7182554883e-04,6.2115672335e-04,7.5419971836e-04,8.4041712398e-04,9.1397334472e-04,1.0081975051e-03,1.0662911518e-03,1.2139050523e-03,1.2894233805e-03
2.5451440000e+00,3.9483700675e-04,5.0639042456e-04,5.7240318711e-04,6.2093480665e-04,7.5723226473e-04,8.3864113549e-04,9.1064444860e-04,1.0060239583e-03,1.0654651123e-03,1.2133814016e-03,1.3061113714e-03
2.5461440000e+00,3.9970920625e-04,5.0236092648e-04,5.8154095314e-04,6.1560313043e-04,7.6041324064e-04,8.4079656517e-04,9.0184737928e-04,1.0133257456e-03,1.0700763232e-03,1.2298347428e-03,1.2795955990e-03
2.5471440000e+00,3.9985225158e-04,5.0968152209e-04,5.7950084738e-04,6.1636092141e-04,7.5769596151e-04,8.3944069047e-04,9.1404006525e-04,9.9576129287e-04,1.0585938435e-03,1.2182255887e-03,1.2763166160e-03
2.5481440000e+00,3.9849637687e-04,5.0751106755e-04,5.8270044974e-04,6.1804530560e-04,7.6011041529e-04,8.4795501607e-04,9.1010144388e-04,1.0003321222e-03,1.0676366946e-03,1.2200640049e-03,1.2562736811e-03
2.5491440000e+00,3.8978796510e-04,5.0625414588e-04,5.6995719206e-04,6.1547900259e-04,7.5810879935e-04,8.4704617620e-04,9.1826885182e-04,1.0036219464e-03,1.0654998914e-03,1.2177608005e-03,1.2765095744e-03
2.5501440000e+00,3.9193848352e-04,4.9633134040e-04,5.7689634559e-04,6.0850565205e-04,7.6598553278e-04,8.4555402282e-04,9.1423666163e-04,1.0128316353e-03,1.0643769929e-03,1.2008093472e-03,1.2758286903e-03
2.5511440000e+00,3.8463247620e-04,5.0083937822e-04,5.7570628996e-04,6.0871559981e-04,7.6342614193e-04,8.2927930634e-04,9.1854271886e-04,1.0107445996e-03,1.0505423415e-03,1.2154030264e-03,1.2766114378e-03
2.5521440000e+00,3.9877319068e-04,4.9410082283e-04,5.7804627431e-04,6.0607788328e-04,7.6769254520e-04,8.3886647190e-04,9.1824003903e-04,1.0092284356e-03,1.0607128206e-03,1.2025707838e-03,1.2695437181e-03
2.5531440000e+00,3.9193921111e-04,5.0176804507e-04,5.7615881815e-04,6.1986393121e-04,7.5129712059e-04,8.3915765572e-04,9.1139991127e-04,9.9592827610e-04,1.0565423872e-03,1.2164919463e-03,1.2958457228e-03
2.5541440000e+00,3.9664075302e-04,5.0339604059e-04,5.7554541854e-04,6.1190308770e-04,7.6150121458e-04,8.3897873992e-04,9.1656380391e-04,1.0042965732e-03,1.0680709966e-03,1.2103295012e-03,1.3023593056e-03
2.5551440000e+00,3.9127477066e-04,5.0120917876e-04,5.7371933508e-04,6.1469669163e-04,7.6158095908e-04,8.3859958977e-04,9.1432331828e-04,1.0013075371e-03,1.0601701069e-03,1.2102188339e-03,1.2956022692e-03
2.5561440000e+00,3.9319907955e-04,5.0165352150e-04,5.6930166465e-04,6.1329228629e-04,7.6458505646e-04,8.4047751443e-04,9.1582471214e-04,1.0071034922e-03,1.0629101598e-03,1.2123183114e-03,1.3064847735e-03
2.5571440000e+00,3.9728300180e-04,4.9985570513e-04,5.7719167671e-04,6.1232392909e-04,7.6138188888e-04,8.4402847278e-04,9.0504523541e-04,1.0079197091e-03,1.0661347915e-03,1.2308069563e-03,1.3012446288e-03
2.5581440000e+00,3.9921837015e-04,5.0450962590e-04,5.7604192989e-04,6.1332822952e-04,7.6155876741e-04,8.3553291915e-04,9.0896384791e-04,1.0064404341e-03,1.0616850341e-03,1.2173385039e-03,1.3018050231e-03
2.5591440000e+00,4.0234350308e-04,5.0747556088e-04,5.7384135289e-04,6.1375627411e-04,7.6366559369e-04,8.3781313151e-04,9.0789973910e-04,1.0099588690e-03,1.0637733794e-03,1.2196034368e-03,1.2883522140e-03
2.5601440000e+00,3.9404534618e-04,5.1032828196e-04,5.6672124629e-04,6.2092374719e-04,7.5480864325e-04,8.4030318249e-04,9.2556656455e-04,9.9969016446e-04,1.0607066361e-03,1.2238859199e-03,1.2962681649e-03
2.5611440000e+00,3.9630103856e-04,4.9852031225e-04,5.7474739151e-04,6.1424660089e-04,7.5840478530e-04,8.4182051069e-04,9.1045956651e-04,1.0115111218e-03,1.0678354738e-03,1.2233687448e-03,1.2944948685e-03
2.5621440000e+00,3.9653146814e-04,5.0366481446e-04,5.7325578382e-04,6.1340768298e-04,7.5988507888e-04,8.3380044089e-04,9.1407186119e-04,1.0066744289e-03,1.0537206254e-03,1.2277394126e-03,1.3038146426e-03
2.5631440000e+00,4.0685630665e-04,5.0458173064e-04,5.7904166169e-04,6.1490165535e-04,7.6270895079e-04,8.3998034825e-04,9.1501773568e-04,1.0108889546e-03,1.0617767839e-03,1.2141698244e-03,1.2768270972e-03
2.5641440000e+00,3.9717895561e-04,5.0958355132e-04,5.8123714552e-04,6.2485894887e-04,7.5178781117e-04,8.3762337454e-04,9.1317626357e-04,9.9555480119e-04,1.0652747005e-03,1.2239371426e-03,1.2989222887e-03
2.5651440000e+00,4.0064282075e-04,5.0547743740e-04,5.8345311118e-04,6.1606078816e-04,7.5841002399e-04,8.4729806986e-04,9.1638452432e-04,9.9621553090e-04,1.0699124687e-03,1.2020790018e-03,1.2980274914e-03
2.5661440000e+00,3.9393180487e-04,5.0345472118e-04,5.8283701946e-04,6.1677070335e-04,7.5795294833e-04,8.4244893515e-04,9.0840017947e-04,9.9642420537e-04,1.0614530038e-03,1.2175761367e-03,1.2966709619e-03
2.5671440000e+00,3.8678484998e-04,5.0265709433e-04,5.7433189795e-04,6.0904469137e-04,7.6971940871e-04,8.4762716142e-04,9.1877765954e-04,1.0118232603e-03,1.0630170436e-03,1.2192774011e-03,1.2966491340e-03
2.5681440000e+00,3.8552097976e-04,4.9758036766e-04,5.7985595049e-04,6.1134313000e-04,7.6413991337e-04,8.4792700363e-04,9.1024849098e-04,1.0049557750e-03,1.0604260024e-03,1.2319396774e-03,1.2932803656e-03
2.5691440000e+00,3.8978840166e-04,4.9723512348e-04,5.7956982346e-04,6.0623948229e-04,7.6871183410e-04,8.4109531599e-04,9.1365043772e-04,1.0175233183e-03,1.0590458987e-03,1.2149056420e-03,1.2969384261e-03
2.5701440000e+00,3.9362192183e-04,5.0113329053e-04,5.7861230744e-04,6.0782014771e-04,7.6463882579e-04,8.4358609456e-04,9.1550064099e-04,1.0083975940e-03,1.0574985936e-03,1.2222021178e-03,1.2918855646e-03
2.5711440000e+00,3.9085502067e-04,5.0350292440e-04,5.7000044762e-04,6.1497266870e-04,7.6132833783e-04,8.3825136244e-04,9.2305919679e-04,1.0046841635e-03,1.0538916831e-03,1.2072265963e-03,1.2929353397e-03
2.5721440000e+00,3.8948401198e-04,4.9688736908e-04,5.7275818108e-04,6.1122322222e-04,7.6175303548e-04,8.4117265942e-04,9.1178138973e-04,1.0052861762e-03,1.0653009667e-03,1.2174530275e-03,1.2930844969e-03
2.5731440000e+00,3.9073191147e-04,4.9913061957e-04,5.6824108469e-04,6.1252154410e-04,7.6160256867e-04,8.3784405433e-04,9.1439753305e-04,1.0022816423e-03,1.0594233754e-03,1.2016772234e-03,1.3151612075e-03
2.5741440000e+00,4.0347120375e-04,5.0017126341e-04,5.8007834014e-04,6.1513834225e-04,7.6276817708e-04,8.3556304162e-04,9.0766341600e-04,1.0082568770e-03,1.0623333219e-03,1.1960891425e-03,1.2995181896e-03
2.5751440000e+00,3.9768463466e-04,5.1029477618e-04,5.7467586885e-04,6.2234626967e-04,7.5609561463e-04,8.3525490481e-04,9.1727582912e-04,1.0008841491e-03,1.0619024397e-03,1.2063776376e-03,1.2992204574e-03
2.5761440000e+00,4.0361526771e-04,5.0633923820e-04,5.7618104620e-04,6.1844046286e-04,7.5702555478e-04,8.5203486378e-04,9.0885892860e-04,9.9516655609e-04,1.0733520321e-03,1.2012312072e-03,1.2997422891e-03
2.5771440000e+00,3.9183076296e-04,5.1293882279e-04,5.7472039771e-04,6.3038431108e-04,7.5370604463e-04,8.3972219727e-04,9.0554298367e-04,1.0033024591e-03,1.0638149251e-03,1.2122357293e-03,1.3025861699e-03
2.5781440000e+00,3.9736936742e-04,5.0503949751e-04,5.7304230722e-04,6.1617072788e-04,7.7155906183e-04,8.4048442659e-04,9.1526075266e-04,1.0198942618e-03,1.0681863932e-03,1.2119671737e-03,1.2985372450e-03
2.5791440000e+00,3.9626684156e-04,5.0566392019e-04,5.7686895161e-04,6.2444320065e-04,7.5924413977e-04,8.3717255620e-04,9.1040412372e-04,1.0071003635e-03,1.0545442638e-03,1.2239337957e-03,1.2888995116e-03
2.5801440000e+00,3.9726957766e-04,5.0465678214e-04,5.7660414313e-04,6.2341045123e-04,7.6024880400e-04,8.4223647718e-04,9.1139583674e-04,1.0126031702e-03,1.0634350474e-03,1.2201604113e-03,1.2993723794e-03
2.5811440000e+00,3.9575592382e-04,5.0562179240e-04,5.8237546909e-04,6.2456900196e-04,7.5583622674e-04,8.3985760284e-04,9.1267029347e-04,1.0052166181e-03,1.0605648276e-03,1.2191156566e-03,1.2919602159e-03
2.5821440000e+00,3.9455058868e-04,5.0491860748e-04,5.7623135945e-04,6.2531529693e-04,7.6190044638e-04,8.3863407781e-04,9.2095746368e-04,9.9721415609e-04,1.0581139941e-03,1.2045087351e-03,1.2966855138e-03
2.5831440000e+00,3.9187871153e-04,5.0142167311e-04,5.7585912145e-04,6.1500220909e-04,7.5935931818e-04,8.4714862169e-04,9.1740439530e-04,9.9397810118e-04,1.0585550626e-03,1.2224668171e-03,1.2937659631e-03
2.5841440000e+00,3.8613976358e-04,4.9977330491e-04,5.7912591728e-04,6.1417391407e-04,7.5795338489e-04,8.4355357103e-04,9.1832400358e-04,1.0077775369e-03,1.0594170453e-03,1.2180264457e-03,1.3038041652e-03
2.5851440000e+00,3.9377926441e-04,4.9555535952e-04,5.8414851082e-04,6.0862257669e-04,7.6745120168e-04,8.4274652181e-04,9.0108878794e-04,1.0063179798e-03,1.0618901433e-03,1.2106477516e-03,1.2949084339e-03
2.5861440000e+00,3.9376980567e-04,5.0765185733e-04,5.7715522416e-04,6.1542661570e-04,7.6293188613e-04,8.4380015323e-04,9.1553134553e-04,9.9425604276e-04,1.0575158376e-03,1.2087309005e-03,1.2921410962e-03
2.5871440000e+00,3.9293994632e-04,5.0176364311e-04,5.7837281929e-04,6.1455953983e-04,7.6087635534e-04,8.5189414676e-04,9.1281704954e-04,1.0036099411e-03,1.0696700338e-03,1.2188176333e-03,1.2872905063e-03
2.5881440000e+00,3.8814396248e-04,5.0173028285e-04,5.7160868892e-04,6.1200924392e-04,7.5942225521e-04,8.3951294073e-04,9.1291287390e-04,9.9137658253e-04,1.0632314661e-03,1.2256421905e-03,1.2926226191e-03
2.5891440000e+00,3.9166930947e-04,4.9661746743e-04,5.7082663261e-04,6.0314036091e-04,7.6923104643e-04,8.4296181740e-04,9.1202535259e-04,1.0186472355e-03,1.0596056381e-03,1.2180756312e-03,1.2894117390e-03
2.5901440000e+00,3.9109876525e-04,5.0144131819e-04,5.6965563999e-04,6.1320526584e-04,7.6425836596e-04,8.3084101789e-04,9.0924615506e-04,1.0061680223e-03,1.0520134674e-03,1.2289176811e-03,1.2880253780e-03
2.5911440000e+00,3.9695631131e-04,5.0091570301e-04,5.7033834310e-04,6.0974998632e-04,7.6311567682e-04,8.3874372649e-04,9.1336260084e-04,1.0000363545e-03,1.0633806232e-03,1.2186192907e-03,1.2928040815e-03
2.5921440000e+00,4.0068211092e-04,5.0270289648e-04,5.7529097830e-04,6.1823986471e-04,7.5436146290e-04,8.3403756435e-04,9.0735295089e-04,1.0016489978e-03,1.0616001964e-03,1.2165509543e-03,1.2931569654e-03
2.5931440000e+00,4.0340957639e-04,5.0839786127e-04,5.7095287048e-04,6.1691505834e-04,7.5966498116e-04,8.3716666268e-04,9.1671121481e-04,1.0088102135e-03,1.0658609972e-03,1.2045405310e-03,1.2980851170e-03
2.5941440000e+00,3.9913680666e-04,5.1167935453e-04,5.7135493989e-04,6.2173356127e-04,7.5316260336e-04,8.4133367636e-04,9.1391084425e-04,1.0071753059e-03,1.0655646474e-03,1.2181830243e-03,1.2977542065e-03
2.5951440000e+00,3.9383794501e-04,5.0539954827e-04,5.7351266150e-04,6.2105158577e-04,7.5847492553e-04,8.3907623775e-04,9.1081907158e-04,1.0038146138e-03,1.0657228268e-03,1.2154076830e-03,1.3053616567e-03
2.5961440000e+00,3.9944850869e-04,5.0260339776e-04,5.8093079133e-04,6.1422368162e-04,7.6054486271e-04,8.4584593424e-04,9.0293498943e-04,1.0108129936e-03,1.0697205289e-03,1.2193089060e-03,1.3002002379e-03
