# Saved on 2025-07-09T13:58:03.021910
# Name: Shreenidhi
# Sample_ID: Batch5_Sample5_F3_TPTE01
# Waveform Format: Reram
# Waveform: ReRam_Program_Evan
# VDD WGFMU: 1
# VSS WGFMU: 2
# trd: 0.0001
# pts_per_meas: 1
# Short_Check_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 200
#   Max_Voltage: 0.1
#   IComp: 0.1
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 1
#   D_Wait: 10
#   SaveData: True
# Form_Test:
#   SMU_Pair: [1, 2]
#   Max_Resistance: 4000
#   Max_Voltage: 7
#   IComp: 0.001
#   Dynamic_Check: True
#   D_StartV: 0.1
#   D_Step: 0.1
#   D_Wait: 2
#   Reset_Voltage: 0.1
#   Reset_Compliance: 0.1
#   SaveData: True
# Switch_Test:
#   SMU_Pair: [2, 1]
#   num_loops: 2
#   Read_Voltage: 0.1
#   Pos_Voltage: 1
#   Neg_Voltage: -2
#   Min_MemWindow: 0.5
#   Reset_Voltage_Step: 0.1
#   ICompSet: 0.002
#   ICompReset: 0.1
#   ICompRead: 0.1
#   SaveData: True
# Program:
#   min_gtarget: 0.0004
#   max_gtarget: 0.00075
#   num_level: 8
#   num: 10
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.3
#   v_prg_max: 10
#   v_countmax: 1000
#   v_count: 0
#   goffset: 5e-06
#   ProgramTargetOffset: 5e-06
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: Retention_10Min
# SmartProgram:
#   min_gtarget: 0.0004
#   max_gtarget: 0.0013
#   num_level: 10
#   num: 20
#   num_reads: 10
#   v_rd: 0.1
#   v_prg: 0.7
#   v_rst: -0.6
#   v_prg_max: 5
#   v_countmax: 1000
#   v_count: 0
#   goffset: 1e-05
#   ProgramTargetOffset: 1e-05
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
#   RTN_waveform: ReRam_RTN_Evan
#   boundary_super_coarse: 0.0001
#   boundary_coarse: 5e-05
#   boundary_fine: 5e-05
#   boundary_ultra_fine: 5e-07
#   super_coarse_step: 0.0001
#   coarse_step: 2.5e-05
#   fine_step: 2.5e-05
#   ultra_fine_step: 5e-07
#   ultra_ultra_fine_step: 5e-07
#   use_super_coarse: True
#   use_fine: True
#   use_ultra_fine: True
#   use_ultra_ultra_fine: True
# Retention:
#   SMU_Pair: [1, 2]
#   ReadVoltage: 0.1
#   ReadCompliance: 0.1
#   Interval: 0.01
#   Duration: 180
#   SampleRate: 2
#   SaveData: True
# ILOVEDATA:
#   v_start: 0.5
#   v_max: 3
#   v_step: 1
#   pulses_per_voltage: 100
#   derivative_interval: 10
#   v_rd: 0.1
#   ranging_rd: 6002
#   read_waveform: ReRam_Read_Evan
#   program_waveform: ReRam_Program_Evan
Time (s),Conductance_Target_400.00 uS,Conductance_Target_450.00 uS,Conductance_Target_500.00 uS,Conductance_Target_550.00 uS,Conductance_Target_600.00 uS,Conductance_Target_650.00 uS,Conductance_Target_700.00 uS,Conductance_Target_750.00 uS
2.7331440000e+00,3.9287329855e-04,4.4305081246e-04,4.8266596423e-04,5.5536645959e-04,6.0531616327e-04,6.4051542722e-04,7.0231704740e-04,7.5435906183e-04
2.7341440000e+00,3.9305799874e-04,4.3234340410e-04,4.8341385991e-04,5.6902092183e-04,6.0471844336e-04,6.4071115048e-04,6.7917397246e-04,7.5324642239e-04
2.7351440000e+00,3.9342543459e-04,4.4337441068e-04,4.8278485338e-04,5.5547214288e-04,6.0776848841e-04,6.4079846197e-04,6.7704553658e-04,7.4590170698e-04
2.7361440000e+00,3.9126458432e-04,4.4320549932e-04,4.8411009629e-04,5.6832686823e-04,6.0763755755e-04,6.4106665377e-04,6.7812623456e-04,7.4633288023e-04
2.7371440000e+00,3.9301266952e-04,4.4284948672e-04,4.8303623771e-04,5.5612192227e-04,6.0765400121e-04,6.4067840867e-04,7.0099289587e-04,7.5537362136e-04
2.7381440000e+00,3.9114049287e-04,4.4308981160e-04,4.8189649533e-04,5.5444848840e-04,6.0679627495e-04,6.4015825046e-04,7.0246074756e-04,7.5588155596e-04
2.7391440000e+00,3.9119920984e-04,4.4293370593e-04,4.8279449402e-04,5.5481628806e-04,6.0693568230e-04,6.3931263867e-04,7.0246256655e-04,7.5496122008e-04
2.7401440000e+00,3.9123369788e-04,4.4286571210e-04,4.8320049245e-04,5.6482367654e-04,6.0821683292e-04,6.3971783675e-04,6.9029461883e-04,7.5418742199e-04
2.7411440000e+00,3.9008489694e-04,4.4330994569e-04,4.8286365200e-04,5.6597626099e-04,6.0106074670e-04,6.3897823566e-04,6.9585854362e-04,7.5705982454e-04
2.7421440000e+00,3.9124355681e-04,4.4604450522e-04,4.8205060011e-04,5.5679636716e-04,6.0669946834e-04,6.3966945163e-04,7.0141300966e-04,7.5581003330e-04
2.7431440000e+00,3.9051366912e-04,4.4511565648e-04,4.8278809118e-04,5.6996021158e-04,6.0573351220e-04,6.3978513936e-04,7.0147718361e-04,7.5680138252e-04
2.7441440000e+00,3.9034133806e-04,4.3372670916e-04,4.8478035751e-04,5.5676973716e-04,6.0697922891e-04,6.4081643359e-04,6.9446447014e-04,7.5629533967e-04
2.7451440000e+00,3.9109516365e-04,4.4445703679e-04,4.8360587243e-04,5.6709319324e-04,6.0784394009e-04,6.3952589699e-04,6.7571731051e-04,7.5565396401e-04
2.7461440000e+00,3.9134705730e-04,4.4470209104e-04,4.8336904001e-04,5.5499924201e-04,6.0640581069e-04,6.4019113779e-04,6.7850822234e-04,7.5457435742e-04
2.7471440000e+00,3.8946487621e-04,4.4456122851e-04,4.8334572057e-04,5.5619391787e-04,6.0649450461e-04,6.4070620283e-04,6.9459405495e-04,7.5712756370e-04
2.7481440000e+00,3.9131242374e-04,4.4506163249e-04,4.8268026148e-04,5.6648179452e-04,6.0187558120e-04,6.4035863033e-04,6.7765846325e-04,7.5669879152e-04
2.7491440000e+00,3.9083199226e-04,4.4130123570e-04,4.8428588343e-04,5.5674445321e-04,6.0617003328e-04,6.4008781919e-04,6.9665133196e-04,7.5620562711e-04
2.7501440000e+00,3.9116650441e-04,4.3885083869e-04,4.8699443141e-04,5.5908036302e-04,6.0767411924e-04,6.4000807470e-04,6.7952001700e-04,7.5776937592e-04
2.7511440000e+00,3.9132552047e-04,4.4093256292e-04,4.8703619541e-04,5.6743050663e-04,6.0281563492e-04,6.4039391873e-04,7.0147354563e-04,7.5722782640e-04
2.7521440000e+00,3.9083308366e-04,4.4168380555e-04,4.8565543693e-04,5.6421973568e-04,6.0722781200e-04,6.3990424678e-04,7.0368332672e-04,7.5709976954e-04
2.7531440000e+00,3.9108024794e-04,4.4206666644e-04,4.8687146773e-04,5.5656473705e-04,6.0731610574e-04,6.4038387791e-04,6.7724555265e-04,7.5621494034e-04
2.7541440000e+00,3.9085542085e-04,4.4174885261e-04,4.8564168537e-04,5.5683300161e-04,6.0655074776e-04,6.4071027737e-04,7.0334361226e-04,7.5604031736e-04
2.7551440000e+00,3.9085658500e-04,4.4153890485e-04,4.8681500630e-04,5.7045850554e-04,6.0560498241e-04,6.3984618464e-04,7.0300797233e-04,7.5630225183e-04
2.7561440000e+00,3.9108537749e-04,4.4126427383e-04,4.8750549468e-04,5.5617318139e-04,6.0221667809e-04,6.3963336288e-04,6.9947789598e-04,7.4786730693e-04
2.7571440000e+00,3.9001155528e-04,4.4129610615e-04,4.8578709539e-04,5.5743337725e-04,6.0790422140e-04,6.3928957388e-04,6.9653549872e-04,7.5584932347e-04
2.7581440000e+00,3.9109978388e-04,4.4170221372e-04,4.8695914302e-04,5.5789241742e-04,6.0288555687e-04,6.3922336267e-04,7.0287933340e-04,7.5722047768e-04
2.7591440000e+00,3.9079066482e-04,4.4148626330e-04,4.8742276704e-04,5.5698677897e-04,6.0409172875e-04,6.3926177972e-04,6.8020875915e-04,7.5731128163e-04
2.7601440000e+00,3.8825564843e-04,4.3032861868e-04,4.8479265388e-04,5.6763892644e-04,6.0741978814e-04,6.3991137722e-04,7.0424721343e-04,7.5807540270e-04
2.7611440000e+00,3.9094098611e-04,4.4195505325e-04,4.8537931434e-04,5.6829245295e-04,6.0732130805e-04,6.3972867792e-04,6.8034350988e-04,7.5387899415e-04
2.7621440000e+00,3.9201717300e-04,4.4476393668e-04,4.8749916459e-04,5.6818120356e-04,6.0767972172e-04,6.3995961682e-04,7.0242720540e-04,7.5098607340e-04
2.7631440000e+00,3.9115690015e-04,4.4458098273e-04,4.8328638513e-04,5.7846977143e-04,6.0793583543e-04,6.3980114646e-04,6.9521105615e-04,7.5676216511e-04
2.7641440000e+00,3.9231905248e-04,4.3304091378e-04,4.8671987315e-04,5.7091936469e-04,6.0771530116e-04,6.4000290877e-04,7.0207199315e-04,7.5527059380e-04
2.7651440000e+00,3.9022375859e-04,4.4477154006e-04,4.8799760407e-04,5.5574215367e-04,6.0714814026e-04,6.3946994487e-04,6.7935565312e-04,7.5564406870e-04
2.7661440000e+00,3.9082478906e-04,4.4490829168e-04,4.8614107072e-04,5.6807024521e-04,6.0447728174e-04,6.4048239437e-04,6.8682769779e-04,7.5480442320e-04
2.7671440000e+00,3.9089562051e-04,4.3389074563e-04,4.8621270253e-04,5.5521919421e-04,6.0766760726e-04,6.4011532231e-04,6.8100285716e-04,7.5491945609e-04
2.7681440000e+00,3.9131758967e-04,4.4470732973e-04,4.8695190344e-04,5.5538544984e-04,6.0745973315e-04,6.4077605202e-04,7.0247777330e-04,7.5624171586e-04
2.7691440000e+00,3.8859030610e-04,4.4482087105e-04,4.8623980547e-04,5.5515480199e-04,6.0594997194e-04,6.4026156906e-04,6.7844048317e-04,7.5341449701e-04
2.7701440000e+00,3.8996193325e-04,4.3355084927e-04,4.8808069550e-04,5.5446311308e-04,6.0676378780e-04,6.4049396315e-04,6.8088753324e-04,7.5608848420e-04
2.7711440000e+00,3.9113554521e-04,4.3406056648e-04,4.8661648179e-04,5.5740780226e-04,6.0719543399e-04,6.4062784077e-04,7.0053232776e-04,7.5688483776e-04
2.7721440000e+00,3.9103473682e-04,4.4466956751e-04,4.8770401918e-04,5.6561886595e-04,6.0710463003e-04,6.4046544139e-04,6.9852081651e-04,7.5743671914e-04
2.7731440000e+00,3.9137605199e-04,4.3337364332e-04,4.8753645387e-04,5.5489756051e-04,6.0744678194e-04,6.3938467065e-04,7.0183559728e-04,7.5725598435e-04
2.7741440000e+00,3.9106871554e-04,4.3370444473e-04,4.8568956117e-04,5.5723354308e-04,6.0702870542e-04,6.3974206569e-04,6.7735854827e-04,7.5638454291e-04
2.7751440000e+00,3.9084396121e-04,4.4475651521e-04,4.8654459533e-04,5.5594144214e-04,6.0311154812e-04,6.3988984039e-04,6.8965040555e-04,7.5697425928e-04
2.7761440000e+00,3.9128070057e-04,4.4461154175e-04,4.8634003178e-04,5.5444397731e-04,6.0213504185e-04,6.3973202487e-04,7.0145812060e-04,7.5442345405e-04
2.7771440000e+00,3.8967122236e-04,4.4487213017e-04,4.8580393923e-04,5.5507964134e-04,6.0326710809e-04,6.4022307924e-04,6.7858454713e-04,7.5685224147e-04
2.7781440000e+00,3.9114413084e-04,4.4192089263e-04,4.8552552471e-04,5.5505526689e-04,6.0839152866e-04,6.4004307205e-04,6.7607070378e-04,7.5334559369e-04
2.7791440000e+00,3.9107613702e-04,4.4143165724e-04,4.8632911785e-04,5.6543503888e-04,6.0777645558e-04,6.3978426624e-04,6.7873581429e-04,7.5731797551e-04
2.7801440000e+00,3.9217935409e-04,4.4149579480e-04,4.8719921324e-04,5.5482807511e-04,6.0249090893e-04,6.3995612436e-04,6.9762128987e-04,7.5406780525e-04
2.7811440000e+00,3.9103557356e-04,4.3048796215e-04,4.8578785936e-04,5.6573975598e-04,6.0490601754e-04,6.3940387918e-04,7.0183668868e-04,7.5568452303e-04
2.7821440000e+00,3.9089565689e-04,4.3059695599e-04,4.8621332098e-04,5.5923635955e-04,6.0272846895e-04,6.3977589889e-04,6.7539447627e-04,7.5579322584e-04
2.7831440000e+00,3.9070520870e-04,4.4166034058e-04,4.8594723921e-04,5.5523865740e-04,6.0858950746e-04,6.3981620769e-04,6.9924426498e-04,7.5783871580e-04
2.7841440000e+00,3.9130536607e-04,4.4456235628e-04,4.8659210734e-04,5.6828084780e-04,6.0703565396e-04,6.3923311245e-04,6.8280314736e-04,7.5498966908e-04
2.7851440000e+00,3.9005692088e-04,4.4400847401e-04,4.8769899877e-04,5.5501208408e-04,6.0664478951e-04,6.3964667788e-04,6.9278903538e-04,7.5636424299e-04
2.7861440000e+00,3.9112521335e-04,4.3531388656e-04,4.8612990213e-04,5.5743112171e-04,6.0600323195e-04,6.3951192715e-04,7.0107445936e-04,7.5528354500e-04
2.7871440000e+00,3.9040696720e-04,4.4526175770e-04,4.8687947128e-04,5.5283566326e-04,6.0808655689e-04,6.4009043854e-04,7.0015907113e-04,7.5600597484e-04
2.7881440000e+00,3.9001137338e-04,4.4642685680e-04,4.8612095270e-04,5.5966800574e-04,6.0705911892e-04,6.3982683059e-04,6.7580935138e-04,7.5501549873e-04
2.7891440000e+00,3.9081693103e-04,4.3531017582e-04,4.8570076615e-04,5.5512922700e-04,6.0131773353e-04,6.3955900259e-04,6.9229274231e-04,7.5416028267e-04
2.7901440000e+00,3.9081416617e-04,4.4641637942e-04,4.8796686315e-04,5.6578996009e-04,6.0706097429e-04,6.3972474891e-04,6.9873625762e-04,7.5614334492e-04
2.7911440000e+00,3.9152750105e-04,4.3578886107e-04,4.8716647143e-04,5.5752614571e-04,6.0707523517e-04,6.3962477725e-04,6.9187743065e-04,7.5071649917e-04
2.7921440000e+00,3.9093451051e-04,4.4055483158e-04,4.8605052143e-04,5.6587203289e-04,6.0636379203e-04,6.4025458414e-04,6.9815287134e-04,7.5670424849e-04
2.7931440000e+00,3.9059577830e-04,4.3574909796e-04,4.8723170039e-04,5.6701148424e-04,6.0643233155e-04,6.4016581746e-04,6.9884328695e-04,7.5618016126e-04
2.7941440000e+00,3.9030957851e-04,4.4703683670e-04,4.8736030294e-04,5.5766748119e-04,6.0319078329e-04,6.3943647547e-04,6.8101413490e-04,7.5488329458e-04
2.7951440000e+00,3.9123373426e-04,4.3635649490e-04,4.8557136324e-04,5.5522632465e-04,6.0665752244e-04,6.3957217208e-04,7.0181959018e-04,7.5466268754e-04
2.7961440000e+00,3.9084519813e-04,4.3616226321e-04,4.8603280447e-04,5.6854692957e-04,6.0381837102e-04,6.3948071329e-04,7.0064364991e-04,7.5567179010e-04
2.7971440000e+00,3.9095568354e-04,4.4689939386e-04,4.8690562835e-04,5.6192639022e-04,6.0641272285e-04,6.4052903326e-04,6.7921442678e-04,7.5298084994e-04
2.7981440000e+00,3.9121201553e-04,4.4710384827e-04,4.8781985242e-04,5.5486230849e-04,6.0485588619e-04,6.4060739533e-04,6.9062669354e-04,7.5705742347e-04
2.7991440000e+00,3.9107169869e-04,4.4671640353e-04,4.8756512115e-04,5.6556222262e-04,6.0459595261e-04,6.4080639277e-04,7.0301546657e-04,7.5644464232e-04
2.8001440000e+00,3.8710903027e-04,4.4694268581e-04,4.8569392675e-04,5.6138582295e-04,6.0727033997e-04,6.4040970756e-04,7.0233116276e-04,7.5396739703e-04
2.8011440000e+00,3.9113001549e-04,4.4486125262e-04,4.8589365178e-04,5.5461969168e-04,6.0675720306e-04,6.3986313762e-04,6.8137684138e-04,7.5616226241e-04
2.8021440000e+00,3.9131296944e-04,4.4484750106e-04,4.8797337513e-04,5.5735046772e-04,6.0756967287e-04,6.3977327954e-04,7.0173715358e-04,7.5684460171e-04
2.8031440000e+00,3.9085309254e-04,4.3385134632e-04,4.8815832997e-04,5.6502529333e-04,6.0489906900e-04,6.3968807808e-04,7.0202324423e-04,7.5806405221e-04
2.8041440000e+00,3.8936632336e-04,4.4471969886e-04,4.8709644034e-04,5.5472235545e-04,6.0138583649e-04,6.3960345869e-04,6.9718189479e-04,7.5725969509e-04
2.8051440000e+00,3.9106806071e-04,4.3387077312e-04,4.8465160944e-04,5.5505883211e-04,6.0339483753e-04,6.3968189352e-04,6.7639070039e-04,7.5683652540e-04
2.8061440000e+00,3.9095626562e-04,4.3382136937e-04,4.8664122005e-04,5.5483131291e-04,6.0761991335e-04,6.3952298660e-04,7.0133814006e-04,7.5645439210e-04
2.8071440000e+00,3.9037622628e-04,4.4479278586e-04,4.8564914323e-04,5.6541426602e-04,6.0545466113e-04,6.4035171818e-04,7.0109621447e-04,7.5707204815e-04
2.8081440000e+00,3.9100908907e-04,4.4512009481e-04,4.8559919378e-04,5.5501062889e-04,6.0659378505e-04,6.4021980506e-04,6.9877569331e-04,7.5483731052e-04
2.8091440000e+00,3.9045080484e-04,4.4502416131e-04,4.8612397222e-04,5.5484077166e-04,6.0841550294e-04,6.4080042648e-04,7.0183588832e-04,7.5661642768e-04
2.8101440000e+00,3.9101731090e-04,4.4540225645e-04,4.8696176236e-04,5.6572240283e-04,6.0768026742e-04,6.4093976107e-04,6.9390836870e-04,7.5579424447e-04
2.8111440000e+00,3.9095066313e-04,4.4541000534e-04,4.8506546591e-04,5.5484502809e-04,6.0806753027e-04,6.4085834310e-04,7.0232752478e-04,7.5621748692e-04
2.8121440000e+00,3.8964964915e-04,4.4504486141e-04,4.8633879487e-04,5.5744098063e-04,6.0705009673e-04,6.3996914832e-04,7.0300789957e-04,7.5550487963e-04
2.8131440000e+00,3.9077571273e-04,4.4475018512e-04,4.8579713621e-04,5.6822143961e-04,6.0457041400e-04,6.4002168074e-04,6.9238572905e-04,7.5315656431e-04
2.8141440000e+00,3.9193218981e-04,4.4512951717e-04,4.8702320782e-04,5.6558077631e-04,6.0647322243e-04,6.3953615609e-04,6.9132613135e-04,7.5650379586e-04
2.8151440000e+00,3.9051028580e-04,4.4143271225e-04,4.8619680456e-04,5.6693585066e-04,6.0918962845e-04,6.4061088779e-04,6.7668726842e-04,7.5445263064e-04
2.8161440000e+00,3.9053833461e-04,4.3414082029e-04,4.8694855650e-04,5.5687225540e-04,6.0732199927e-04,6.4149724494e-04,6.9708912633e-04,7.5617710536e-04
2.8171440000e+00,3.9113136154e-04,4.3416344852e-04,4.8571699153e-04,5.5557204178e-04,6.0388309066e-04,6.4081716118e-04,7.0057285484e-04,7.5722746260e-04
2.8181440000e+00,3.9120935980e-04,4.4474229071e-04,4.8459001846e-04,5.6400484027e-04,6.0667138314e-04,6.4079555159e-04,7.0229936682e-04,7.5745047070e-04
2.8191440000e+00,3.9085141907e-04,4.4479056669e-04,4.8588841310e-04,5.5514614360e-04,6.0137594119e-04,6.4101579483e-04,6.9829613494e-04,7.5413496234e-04
2.8201440000e+00,3.9149657823e-04,4.4518204959e-04,4.8564917961e-04,5.5539083405e-04,6.0653561377e-04,6.4093102992e-04,7.0161229814e-04,7.5705247582e-04
2.8211440000e+00,3.9084050513e-04,4.4486430852e-04,4.8592344683e-04,5.6650736951e-04,6.0409776779e-04,6.4011852373e-04,6.9829337008e-04,7.5610289059e-04
2.8221440000e+00,3.9057635149e-04,4.3364878366e-04,4.8552443332e-04,5.5515753047e-04,6.0207414208e-04,6.4077117713e-04,6.7854205554e-04,7.5596639363e-04
2.8231440000e+00,3.9084476157e-04,4.3404837925e-04,4.8651745601e-04,5.6644363212e-04,6.0691509134e-04,6.4098843723e-04,6.7856759415e-04,7.5585558079e-04
2.8241440000e+00,3.9110356738e-04,4.4148106099e-04,4.8684007197e-04,5.6131597375e-04,6.0138405388e-04,6.4079220465e-04,6.8599314545e-04,7.5365576777e-04
2.8251440000e+00,3.9105070755e-04,4.3016705604e-04,4.8593305110e-04,5.5811058701e-04,6.0278885940e-04,6.4115956775e-04,6.7511711677e-04,7.5622119766e-04
2.8261440000e+00,3.9097169065e-04,4.4175114454e-04,4.8539150157e-04,5.5830041674e-04,6.0101581767e-04,6.4073334215e-04,6.9902001997e-04,7.5484407716e-04
2.8271440000e+00,3.9074271626e-04,4.4175783842e-04,4.8500915000e-04,5.6606855651e-04,6.0642909375e-04,6.4061998273e-04,6.8739296694e-04,7.5603064033e-04
2.8281440000e+00,3.9024191210e-04,4.4143082050e-04,4.8601785238e-04,5.5497901485e-04,6.0740847402e-04,6.4019506681e-04,6.9323883508e-04,7.5206604379e-04
2.8291440000e+00,3.9123420720e-04,4.3070296670e-04,4.8530047934e-04,5.6572662288e-04,6.0437705542e-04,6.4001476858e-04,6.7768225563e-04,7.5364034274e-04
2.8301440000e+00,3.9075221139e-04,4.3026859203e-04,4.8610127124e-04,5.6614517234e-04,6.0718335590e-04,6.4050364017e-04,7.0065594628e-04,7.5535514043e-04
2.8311440000e+00,3.9070302591e-04,4.3062635086e-04,4.8410121963e-04,5.5635791796e-04,6.0752645368e-04,6.3981700805e-04,6.7751949246e-04,7.5326272054e-04
2.8321440000e+00,3.9060123527e-04,4.4037158659e-04,4.8556968977e-04,5.5518718000e-04,6.0552094510e-04,6.4007130277e-04,6.9803245424e-04,7.5456788181e-04
2.8331440000e+00,3.9073100197e-04,4.4501735829e-04,4.8674715799e-04,5.6504046370e-04,6.0740068875e-04,6.4011866925e-04,6.8937522883e-04,7.5582887803e-04
2.8341440000e+00,3.8848396798e-04,4.4477917982e-04,4.8505873565e-04,5.5457014241e-04,6.0591850342e-04,6.4020547143e-04,7.0216425229e-04,7.5567877502e-04
2.8351440000e+00,3.9059072151e-04,4.4501488446e-04,4.8706002417e-04,5.6628741731e-04,6.0576130636e-04,6.4081687015e-04,7.0139642048e-04,7.5733696576e-04
2.8361440000e+00,3.9003258280e-04,4.4501146476e-04,4.8550886277e-04,5.6524109823e-04,6.0675043642e-04,6.4036044932e-04,6.7573811975e-04,7.5644195022e-04
2.8371440000e+00,3.8907499402e-04,4.4482614612e-04,4.8550638894e-04,5.5879583670e-04,6.0679270973e-04,6.4024883613e-04,6.7994493293e-04,7.5402836956e-04
2.8381440000e+00,3.9107038901e-04,4.4141630497e-04,4.8541780416e-04,5.5797685491e-04,6.0642119934e-04,6.4018400735e-04,6.9849134888e-04,7.5717674918e-04
2.8391440000e+00,3.9107395423e-04,4.4501382945e-04,4.8587953643e-04,5.6868728279e-04,6.0625996412e-04,6.3933825004e-04,6.9851390435e-04,7.5332805864e-04
2.8401440000e+00,3.9077665861e-04,4.3395080866e-04,4.8663325288e-04,5.5532123952e-04,6.0736401792e-04,6.3982050051e-04,6.9841917139e-04,7.5505384302e-04
2.8411440000e+00,3.9104368625e-04,4.4368440285e-04,4.8533700465e-04,5.5503078329e-04,6.0103473515e-04,6.3952378696e-04,6.7551241955e-04,7.5736759754e-04
2.8421440000e+00,3.9061833377e-04,4.4494448957e-04,4.8525398597e-04,5.5539418099e-04,6.0185284383e-04,6.3892337494e-04,7.0157693699e-04,7.5590411143e-04
2.8431440000e+00,3.9072190702e-04,4.3404339522e-04,4.8569785577e-04,5.5815682572e-04,6.0701142502e-04,6.3930863689e-04,6.9255162089e-04,7.5591553468e-04
2.8441440000e+00,3.9075577661e-04,4.4470449211e-04,4.8611727834e-04,5.5515305576e-04,6.0328948166e-04,6.3999883423e-04,6.9594352681e-04,7.5436117186e-04
2.8451440000e+00,3.9091799408e-04,4.3394255044e-04,4.8554931709e-04,5.5516899010e-04,6.0625206970e-04,6.4120533352e-04,7.0228423283e-04,7.5588955951e-04
2.8461440000e+00,3.9117483539e-04,4.4481876103e-04,4.8629157391e-04,5.5787601013e-04,6.0656260757e-04,6.4076913986e-04,6.8642402766e-04,7.5568685133e-04
2.8471440000e+00,3.9037218812e-04,4.4497126510e-04,4.8560646974e-04,5.5519292800e-04,6.0187623603e-04,6.4122534241e-04,6.9923633419e-04,7.5577729149e-04
2.8481440000e+00,3.8997593947e-04,4.4509033614e-04,4.8741003411e-04,5.6556622440e-04,6.0093912907e-04,6.4027844928e-04,6.7673943704e-04,7.5415839092e-04
2.8491440000e+00,3.9036051021e-04,4.4488104322e-04,4.8553181841e-04,5.5458433053e-04,6.0151141952e-04,6.4045816544e-04,6.9670015364e-04,7.5207724876e-04
2.8501440000e+00,3.9237671444e-04,4.4484942919e-04,4.8633348342e-04,5.6546094129e-04,6.0631711676e-04,6.4008905611e-04,6.7473549279e-04,7.5153016951e-04
2.8511440000e+00,3.9099417336e-04,4.4368956878e-04,4.8518981203e-04,5.5550925026e-04,6.0688245867e-04,6.3982668507e-04,6.9967150921e-04,7.5672338426e-04
2.8521440000e+00,3.9114172978e-04,4.4415013690e-04,4.8481259000e-04,5.6899993069e-04,6.0123980802e-04,6.4037893026e-04,6.9827045081e-04,7.5715535786e-04
2.8531440000e+00,3.9090213249e-04,4.4514272304e-04,4.8623864132e-04,5.6566525018e-04,6.0120262788e-04,6.3993698859e-04,6.7509594373e-04,7.5656527770e-04
2.8541440000e+00,3.9052531065e-04,4.4451397116e-04,4.8514957598e-04,5.5495438573e-04,6.0676062276e-04,6.4117448346e-04,6.9795620220e-04,7.5585296145e-04
2.8551440000e+00,3.8998932723e-04,4.4473577873e-04,4.8591620725e-04,5.5556116422e-04,6.0098765971e-04,6.4010928327e-04,6.7820066761e-04,7.5593663496e-04
2.8561440000e+00,3.9023121644e-04,4.4629668992e-04,4.8508147302e-04,5.5610242271e-04,6.0708251112e-04,6.4044943429e-04,6.9855603215e-04,7.5546398875e-04
2.8571440000e+00,3.9150836528e-04,4.4744771003e-04,4.8498157412e-04,5.5729058658e-04,6.0848771682e-04,6.3969491748e-04,6.9870948209e-04,7.5491938333e-04
2.8581440000e+00,3.9116301195e-04,4.4616528612e-04,4.8515612434e-04,5.5726417486e-04,6.0639427829e-04,6.3935847720e-04,7.0180612965e-04,7.5567986642e-04
2.8591440000e+00,3.9098868001e-04,4.3529813411e-04,4.8539477575e-04,5.5841413996e-04,6.0237045545e-04,6.3987739850e-04,7.0123627665e-04,7.5769217801e-04
2.8601440000e+00,3.9078156988e-04,4.4623138820e-04,4.8654790589e-04,5.6012278947e-04,6.0498634411e-04,6.3999861595e-04,6.9885209086e-04,7.5617033872e-04
2.8611440000e+00,3.9104899770e-04,4.4487707783e-04,4.8533616791e-04,5.6605698774e-04,6.0546004534e-04,6.3975494413e-04,6.9114743383e-04,7.5604322774e-04
2.8621440000e+00,3.9089576603e-04,4.3422656745e-04,4.8751167924e-04,5.5792985222e-04,6.0086542362e-04,6.4009975176e-04,6.7559813033e-04,7.5655269029e-04
2.8631440000e+00,3.9102433220e-04,4.4493830501e-04,4.8573168897e-04,5.6276614487e-04,6.0661386669e-04,6.4046551415e-04,6.8217559601e-04,7.5146665040e-04
2.8641440000e+00,3.9033286157e-04,4.4501615776e-04,4.8764100939e-04,5.5831093050e-04,6.0726848460e-04,6.3958716055e-04,6.8294408266e-04,7.5836753240e-04
2.8651440000e+00,3.9101007133e-04,4.4472839363e-04,4.8390731536e-04,5.6637258240e-04,6.0462567490e-04,6.4014267991e-04,6.8721667049e-04,7.5704600022e-04
2.8661440000e+00,3.9118836867e-04,4.4117252401e-04,4.8748752306e-04,5.6570555898e-04,6.0651946114e-04,6.4024214225e-04,7.0140806201e-04,7.5689087680e-04
2.8671440000e+00,3.9138642023e-04,4.4158725359e-04,4.8567202612e-04,5.6534761825e-04,6.0410875449e-04,6.3979881816e-04,6.9003479439e-04,7.5722455222e-04
2.8681440000e+00,3.9074937376e-04,4.4128333684e-04,4.8540590797e-04,5.5506963690e-04,6.0232225223e-04,6.3973137003e-04,6.9866728154e-04,7.5370502600e-04
2.8691440000e+00,3.9076614485e-04,4.4329561206e-04,4.8665577197e-04,5.6882050558e-04,6.0455909988e-04,6.3964042056e-04,6.7829496402e-04,7.5592106441e-04
2.8701440000e+00,3.9070484490e-04,4.4776286813e-04,4.8754933232e-04,5.5486827478e-04,6.0773309087e-04,6.4041247242e-04,6.9074907515e-04,7.5634357927e-04
